ticker;name;sector;mcap in millions usd;simfin_id
RAD;RITE AID CORP;Retail - Defensive;602.17584;84515
SFS;Smart & Final Stores, Inc.;Retail - Defensive;497.181984;114802
PETS;PETMED EXPRESS INC;Retail - Defensive;475.29216;820678
NGVC;Natural Grocers by Vitamin Cottage, Inc.;Retail - Defensive;349.904289;941589
VLGEA;VILLAGE SUPER MARKET INC;Retail - Defensive;333.259944;333215
ACU;ACME UNITED CORP;Retail - Defensive;97.8838;998436
TUEM;TUESDAY MORNING CORP/DE;Retail - Defensive;28.79018;668563
FRED;FREDS INC;Retail - Defensive;0.352391;51800
NVDA;NVIDIA CORP;Semiconductors;473107.74;172199
AVGO;Broadcom Inc.;Semiconductors;227068.125275;686523
TXN;TEXAS INSTRUMENTS INC;Semiconductors;169241.28;252464
QCOM;QUALCOMM INC/DE;Semiconductors;168333.66;85758
AMD;ADVANCED MICRO DEVICES INC;Semiconductors;162123.6;191397
AVGO_old;Avago Technologies;Semiconductors;152525.474049;378100
INTC;INTEL CORP;Semiconductors;148379;85652
AMAT;APPLIED MATERIALS INC /DE;Semiconductors;95254.22;67102
ADI;ANALOG DEVICES INC;Semiconductors;94048.10064;65917
LRCX;LAM RESEARCH CORP;Semiconductors;71771.9268;101897
MU;MICRON TECHNOLOGY INC;Semiconductors;71012.32;60906
KLAC;KLA TENCOR CORP;Semiconductors;56431.41987;132518
NXPI;NXP Semiconductors N.V.;Semiconductors;48800.30715;1150946
XLNX;XILINX INC;Semiconductors;47919.1328;396684
MCHP;MICROCHIP TECHNOLOGY INC;Semiconductors;41156.995;333440
ENPH;Enphase Energy, Inc.;Semiconductors;39604.31624;917156
MRVL;MARVELL TECHNOLOGY GROUP LTD;Semiconductors;36724.295;198029
IFX.DE;Infineon;Semiconductors;36386.796914;858321
BRCM;BROADCOM CORP;Semiconductors;33294.03;261267
ON;ON SEMICONDUCTOR CORP;Semiconductors;30702.282;136025
MXIM;MAXIM INTEGRATED PRODUCTS INC;Semiconductors;27679.027274;153611
MPWR;MONOLITHIC POWER SYSTEMS INC;Semiconductors;24803.56175;118204
SWKS;SKYWORKS SOLUTIONS, INC.;Semiconductors;17903.343;353611
SEDG;SolarEdge Technologies Inc;Semiconductors;17389.617437;847001
LLTC;LINEAR TECHNOLOGY CORP /CA/;Semiconductors;15650.420825;178219
FSLR;FIRST SOLAR, INC.;Semiconductors;12469.49614;260908
QRVO;Qorvo, Inc.;Semiconductors;11349.21843;35151
CREE;CREE INC;Semiconductors;10295.67909;178872
IPHI;INPHI Corp;Semiconductors;9235.114244;923419
CY;CYPRESS SEMICONDUCTOR CORP /DE/;Semiconductors;8900.205297;526074
LSCC;LATTICE SEMICONDUCTOR CORP;Semiconductors;8656.33776;1234777
BRKS;BROOKS AUTOMATION INC;Semiconductors;8408.651694;531292
MSCC;MICROSEMI CORP;Semiconductors;8108.542285;361632
RUN;Sunrun Inc.;Semiconductors;7408.48152;148978
CAVM;Cavium Inc;Semiconductors;6038.077858;446086
OLED;UNIVERSAL DISPLAY CORP PA;Semiconductors;5897.214267;933165
AMKR;AMKOR TECHNOLOGY, INC.;Semiconductors;5520.44144;693881
VSLR;Vivint Solar, Inc.;Semiconductors;5402.856617;809892
IPGP;IPG PHOTONICS CORP;Semiconductors;5302.05246;570971
CCMP;CABOT MICROELECTRONICS CORP;Semiconductors;5082.1694;927135
CRUS;CIRRUS LOGIC INC;Semiconductors;4952.93877;674434
MTSI;MACOM Technology Solutions Holdings, Inc.;Semiconductors;4356.23688;358330
NANO;ONTO INNOVATION INC.;Semiconductors;4002.10722;721571
CNXT;CONEXANT SYSTEMS INC;Semiconductors;3735;706764
SMTC;SEMTECH CORP;Semiconductors;3497.4255;185350
AMBA;AMBARELLA INC;Semiconductors;3426.815611;50129
ISIL;INTERSIL CORP/DE;Semiconductors;3097.606714;355428
RMBS;RAMBUS INC;Semiconductors;3084.78471;1305201
VSH;VISHAY INTERTECHNOLOGY INC;Semiconductors;3055.55033;1234801
KLIC;KULICKE & SOFFA INDUSTRIES INC;Semiconductors;2835.9988;362126
FORM;FORMFACTOR INC;Semiconductors;2655.50873;931024
ACLS;AXCELIS TECHNOLOGIES INC;Semiconductors;2372.65224;670942
FCS;FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC;Semiconductors;2280.535398;147401
XPER;Xperi Holding Corp;Semiconductors;1731.61665;983817
PLAB;PHOTRONICS INC;Semiconductors;1450.90764;39856
AOSL;ALPHA & OMEGA SEMICONDUCTOR Ltd;Semiconductors;1142.16935;175314
SGH;SMART Global Holdings, Inc.;Semiconductors;1024.9437;630523
QTNA;QUANTENNA COMMUNICATIONS INC;Semiconductors;944.799323;734346
NPTN;NEOPHOTONICS CORP;Semiconductors;856.34288;364355
XCRA;Xcerra Corp;Semiconductors;783.635352;247530
NLST;NETLIST INC;Semiconductors;703.14592;164920
AEHR;AEHR TEST SYSTEMS;Semiconductors;463.52475;178053
AXTI;AXT INC;Semiconductors;399.84952;704072
IOTS;ADESTO TECHNOLOGIES Corp;Semiconductors;391.868529;884299
PKE;PARK ELECTROCHEMICAL CORP;Semiconductors;254.6025;89458
NVEC;NVE CORP /NEW/;Semiconductors;250.236787;102816
MRAM;EVERSPIN TECHNOLOGIES INC;Semiconductors;175.206246;906016
KOPN;KOPIN CORP;Semiconductors;142.675578;807728
ASYS;AMTECH SYSTEMS INC;Semiconductors;140.41779;819674
INTT;INTEST CORP;Semiconductors;104.082428;645323
GSIT;GSI TECHNOLOGY INC;Semiconductors;90.98033;48159
AAOI;APPLIED OPTOELECTRONICS, INC.;Semiconductors;78.971221;671827
SEV;SEVCON, INC.;Semiconductors;20.894807;129956
TRT;TRIO-TECH INTERNATIONAL;Semiconductors;20.71344;288723
LEDS;SemiLEDs Corp;Semiconductors;14.0936;93692
SIGM;SIGMA DESIGNS INC;Semiconductors;11.197159;202034
NUE;NUCOR CORP;Steel;38738.6046;334772
STLD;STEEL DYNAMICS INC;Steel;15782.3153;978926
RS;Reliance Steel & Aluminum Co;Steel;12172.94151;448547
X;UNITED STATES STEEL CORP;Steel;6695.28555;721031
CMC;COMMERCIAL METALS Co;Steel;5319.868985;980334
WOR;WORTHINGTON INDUSTRIES INC;Steel;2756.0946;332221
AKS;AK STEEL HOLDING CORP;Steel;491.209365;671046
ZEUS;OLYMPIC STEEL INC;Steel;336.10194;815280
USAP;UNIVERSAL STAINLESS & ALLOY PRODUCTS INC;Steel;78.765168;114434
FRD;FRIEDMAN INDUSTRIES INC;Steel;69.717021;543788
PM;Philip Morris International Inc.;Tobacco Products;157767.72;82860
RAI;REYNOLDS AMERICAN INC;Tobacco Products;93268.616267;336424
MO;ALTRIA GROUP, INC.;Tobacco Products;83392.052767;133574
VGR;VECTOR GROUP LTD;Tobacco Products;1660.145472;726203
TPB;Turning Point Brands, Inc.;Tobacco Products;467.657776;58275
PYYX;PYXUS INTERNATIONAL, INC.;Tobacco Products;12.5;825788
UPS;UNITED PARCEL SERVICE INC;Transportation & Logistics;180349.9;106423
UNP;UNION PACIFIC CORP;Transportation & Logistics;150988.56;367644
CSX;CSX CORP;Transportation & Logistics;74881.512747;248102
FDX;FEDEX CORP;Transportation & Logistics;63366.52;259098
NSC;Norfolk Southern Corp.;Transportation & Logistics;61646.073;378195
CP;CANADIAN PACIFIC RAILWAY LTD/CN;Transportation & Logistics;59074.032;102322
DPW.DE;Deutsche Post;Transportation & Logistics;51176.958151;854468
ODFL;OLD DOMINION FREIGHT LINE INC/VA;Transportation & Logistics;35062.40553;782146
KSU;KANSAS CITY SOUTHERN;Transportation & Logistics;26710.94738;99395
JBHT;J. B. Hunt Transport Services;Transportation & Logistics;20292.6518;378173
EXPD;Expeditors International;Transportation & Logistics;17836.53968;378143
WAB;WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP;Transportation & Logistics;17524.246;749129
CHRW;C. H. Robinson Worldwide;Transportation & Logistics;15094.00775;378101
KNX;Knight-Swift Transportation Holdings Inc.;Transportation & Logistics;9249.93405;993639
XPO;XPO Logistics, Inc.;Transportation & Logistics;7024.2;364942
GWR;Genesee & Wyoming Inc;Transportation & Logistics;6381.60723;447280
SAIA;SAIA INC;Transportation & Logistics;6309.56028;942700
CHPT;ChargePoint Holdings, Inc.;Transportation & Logistics;5995.440434;1326827
LSTR;LANDSTAR SYSTEM INC;Transportation & Logistics;5918.09688;770173
GXO;GXO Logistics, Inc.;Transportation & Logistics;5729.90354;1307827
SNDR;Schneider National, Inc.;Transportation & Logistics;4537.47;1136135
KEX;KIRBY CORP;Transportation & Logistics;4052.79864;1067478
MATX;Matson, Inc.;Transportation & Logistics;3384.318;885542
EVGO;EVgo Inc.;Transportation & Logistics;3179.731975;1311761
WERN;WERNER ENTERPRISES INC;Transportation & Logistics;2887.42696;1067484
AAWW;ATLAS AIR WORLDWIDE HOLDINGS INC;Transportation & Logistics;2824.3;762204
TRN;TRINITY INDUSTRIES INC;Transportation & Logistics;2304.728;247970
ARCB;ARCBEST CORP /DE/;Transportation & Logistics;2272.888806;822441
INSW;International Seaways, Inc.;Transportation & Logistics;1427.550769;1023512
HTLD;HEARTLAND EXPRESS INC;Transportation & Logistics;1325.30186;1077530
GBX;GREENBRIER COMPANIES INC;Transportation & Logistics;1088.4392;87143
ULH;UNIVERSAL LOGISTICS HOLDINGS, INC.;Transportation & Logistics;1053.09393;682408
DSKE;Daseke, Inc.;Transportation & Logistics;451.17258;770175
YELL;Yellow Corp;Transportation & Logistics;365.30065;1136136
MIC;Macquarie Infrastructure Corp;Transportation & Logistics;358.257955;345220
USX;US XPRESS ENTERPRISES INC;Transportation & Logistics;148.02869;1035803
RAIL;FreightCar America, Inc.;Transportation & Logistics;125.438894;543593
DIT;AMCON DISTRIBUTING CO;Transportation & Logistics;117.020327;1079780
SINO;Sino-Global Shipping America, Ltd.;Transportation & Logistics;67.677353;257712
BKNG;Booking Holdings Inc.;Travel & Leisure;88359.83648;261036
ABNB;Airbnb, Inc.;Travel & Leisure;78169.07476;1214552
UBER;Uber Technologies, Inc;Travel & Leisure;63604.16352;914943
MAR;MARRIOTT INTERNATIONAL INC /MD/;Travel & Leisure;54576.592;98192
HLT;Hilton Worldwide Holdings Inc.;Travel & Leisure;38786.58;740329
EXPE;Expedia, Inc.;Travel & Leisure;18428.0964;112653
MGM;MGM Resorts International;Travel & Leisure;16832.0712;139431
POOL;Pool Corp;Travel & Leisure;15573.2922;448357
HOT;STARWOOD HOTEL & RESORTS WORLDWIDE, INC;Travel & Leisure;13063.818562;113871
CCL;CARNIVAL CORP;Travel & Leisure;12723.03;288836
HAS;HASBRO INC;Travel & Leisure;11456.38;249756
RCL;ROYAL CARIBBEAN CRUISES LTD;Travel & Leisure;11238.81312;403292
CZR;CAESARS ENTERTAINMENT Corp;Travel & Leisure;11138.7;821879
H;Hyatt Hotels Corp;Travel & Leisure;10473.813;133448
CAR;AVIS BUDGET GROUP, INC.;Travel & Leisure;10296.621;980327
MTN;VAIL RESORTS INC;Travel & Leisure;10059.5047;264322
HTZ;HERTZ CORP;Travel & Leisure;8652.52;536728
MAT;Mattel Inc.;Travel & Leisure;8382.717;378187
CHDN;CHURCHILL DOWNS Inc;Travel & Leisure;8352.847;883031
WYNN;Wynn Resorts Ltd;Travel & Leisure;7765.71264;378245
LYFT;Lyft, Inc.;Travel & Leisure;6779.17284;939173
CHH;CHOICE HOTELS INTERNATIONAL INC /DE;Travel & Leisure;6716.48852;1059905
BC;BRUNSWICK CORP;Travel & Leisure;6686.586;121407
WH;WYNDHAM HOTELS & RESORTS, INC.;Travel & Leisure;6648.9;991363
VAC;MARRIOTT VACATIONS WORLDWIDE Corp;Travel & Leisure;6501.616;340222
BYD;BOYD GAMING CORP;Travel & Leisure;6420.98058;899361
NCLH;Norwegian Cruise Line Holdings Ltd.;Travel & Leisure;6102.202725;744483
ELY;CALLAWAY GOLF CO;Travel & Leisure;4615.653;434282
IGT;International Game Technology;Travel & Leisure;4532.60292;447449
WOOF;Petco Health & Wellness Company, Inc.;Travel & Leisure;4378.626;1340570
PTON;PELOTON INTERACTIVE, INC.;Travel & Leisure;4341.239966;963029
BMBL;Bumble Inc.;Travel & Leisure;4249.208758;1242698
TNL;Travel & Leisure Co.;Travel & Leisure;4149.405;116466
SEAS;SeaWorld Entertainment, Inc.;Travel & Leisure;4030.18692;785588
DUOL;Duolingo, Inc.;Travel & Leisure;3981.7162;1271648
TRIP;TripAdvisor, Inc.;Travel & Leisure;3920;89539
GOLF;Acushnet Holdings Corp.;Travel & Leisure;3900.409903;370220
STAY;Extended Stay America Inc;Travel & Leisure;3636.371616;448789
NUS;NU SKIN ENTERPRISES, INC.;Travel & Leisure;2364.27392;1234781
SIX;Six Flags Entertainment Corp;Travel & Leisure;2234.64059;816466
TVPT;Travelport Worldwide LTD;Travel & Leisure;1992.737801;625611
VSTO;Vista Outdoor Inc.;Travel & Leisure;1798.51424;158610
SPCE;Virgin Galactic Holdings, Inc;Travel & Leisure;1793.434333;949272
CRSR;Corsair Gaming, Inc.;Travel & Leisure;1689.7659;1243777
VORB;Virgin Orbit Holdings, Inc.;Travel & Leisure;1477.18212;1334643
MBUU;MALIBU BOATS, INC.;Travel & Leisure;1428.946742;1338977
MYCC;ClubCorp Holdings, Inc.;Travel & Leisure;1124.402754;97729
CLAR;Clarus Corp;Travel & Leisure;1063.80395;569146
FNKO;Funko, Inc.;Travel & Leisure;957.9279;694474
HZO;MARINEMAX INC;Travel & Leisure;942.764997;993630
JOUT;JOHNSON OUTDOORS INC;Travel & Leisure;745.00452;667535
KODK;EASTMAN KODAK CO;Travel & Leisure;548.628;1023511
RSI;Rush Street Interactive, Inc.;Travel & Leisure;416.48471;1326824
MPX;MARINE PRODUCTS CORP;Travel & Leisure;392.15;953278
AGS;PlayAGS, Inc.;Travel & Leisure;307.0834;967946
JAKK;JAKKS PACIFIC INC;Travel & Leisure;217.07232;908372
DS;Drive Shack Inc.;Travel & Leisure;124.711553;816790
DDE;DOVER DOWNS GAMING & ENTERTAINMENT INC;Travel & Leisure;87.867674;157094
NLS;NAUTILUS, INC.;Travel & Leisure;80.746477;958643
PRKA;PARKS AMERICA, INC;Travel & Leisure;33.8058;954543
LBUY;LEAFBUYER TECHNOLOGIES, INC.;Travel & Leisure;4.525553;653863
CVSI;CV Sciences, Inc.;Travel & Leisure;4.06242;150939
XSPY;Spy Inc.;Travel & Leisure;1.215147;734429
PCAR;PACCAR INC;Truck Manufacturing;33021.352;406606
NAV;NAVISTAR INTERNATIONAL CORP;Truck Manufacturing;4437.346692;203261
WNC;WABASH NATIONAL CORP /DE;Truck Manufacturing;922.81988;109798
HYLN;Hyliion Holdings Corp.;Truck Manufacturing;777.321901;998432
ACW;ACCURIDE CORP;Truck Manufacturing;124.673358;671043
CHART;Vistra Energy Corp.;Utilities - Independent Power Producers;12451.481115;708868
NRG;NRG Energy;Utilities - Independent Power Producers;10096.2;378196
NEP;NextEra Energy Partners, LP;Utilities - Independent Power Producers;6977.81;704398
MDU;MDU RESOURCES GROUP INC;Utilities - Independent Power Producers;6505.19849;1063682
CPN;CALPINE CORP;Utilities - Independent Power Producers;5498.285676;113443
ORA;ORMAT TECHNOLOGIES, INC.;Utilities - Independent Power Producers;5370.67094;708961
PNM;PNM RESOURCES INC;Utilities - Independent Power Producers;4158.1953;1067473
PEGI;Pattern Energy Group Inc.;Utilities - Independent Power Producers;2626.366033;708994
FCEL;FUELCELL ENERGY INC;Utilities - Independent Power Producers;1833.269854;197812
HTM;US GEOTHERMAL INC;Utilities - Independent Power Producers;106.245385;709126
NEE;NEXTERA ENERGY INC;Utilities - Regulated;178685.442641;188922
DUK;Duke Energy CORP;Utilities - Regulated;86324.7;191249
SO;SOUTHERN CO;Utilities - Regulated;83972.34;189248
D;DOMINION RESOURCES INC /VA/;Utilities - Regulated;69214.5;189087
SRE;Sempra Energy;Utilities - Regulated;53908.3545;378214
AEP;AMERICAN ELECTRIC POWER CO INC;Utilities - Regulated;53653.103602;66050
EXC;Exelon Corp.;Utilities - Regulated;45709.51;378142
XEL;Xcel Energy Inc;Utilities - Regulated;42047.46;378246
ED;Consolidated Edison;Utilities - Regulated;35417.082;378121
PEG;PUBLIC SERVICE ENTERPRISE GROUP INC;Utilities - Regulated;34188.63;117316
WEC;Wisconsin Energy Corporation;Utilities - Regulated;33750.954;378244
ES;Eversource Energy;Utilities - Regulated;32368.733756;378141
RWE.DE;RWE;Utilities - Regulated;30001.648527;858324
AWK;American Water Works Company, Inc.;Utilities - Regulated;29029;168302
EIX;Edison International;Utilities - Regulated;27359.61;378134
DTE;DTE Energy Co.;Utilities - Regulated;26265.37;378131
EOAN.DE;E.ON;Utilities - Regulated;25214.791687;854469
ETR;ENTERGY CORP /DE/;Utilities - Regulated;24803.770214;354347
AEE;AMEREN CORP;Utilities - Regulated;24792.364;68703
PCG;PG&E Corp.;Utilities - Regulated;24618.93;378198
FE;FIRSTENERGY CORP;Utilities - Regulated;23422.42;422040
PPL;PPL Corp;Utilities - Regulated;22749.04907;26853
CNP;CenterPoint Energy;Utilities - Regulated;20650.07;378108
CMS;CMS Energy;Utilities - Regulated;20312.166;378117
AGR;Avangrid, Inc.;Utilities - Regulated;19967.219642;709430
AES;AES CORP;Utilities - Regulated;16671.494739;62329
EVRG;Evergy, Inc.;Utilities - Regulated;16356.937;995321
LNT;ALLIANT ENERGY CORP;Utilities - Regulated;16072.654;119577
ATO;Atmos Energy Corp;Utilities - Regulated;15445.07364;445830
WTRG;Essential Utilities, Inc.;Utilities - Regulated;13600.47804;449267
NI;NISOURCE INC/DE;Utilities - Regulated;12417.256;119873
WR;WESTAR ENERGY INC /KS;Utilities - Regulated;11653.203996;351692
PNW;PINNACLE WEST CAPITAL CORP;Utilities - Regulated;8836.22475;327292
WGL;WGL Holdings Inc;Utilities - Regulated;8682.207835;449198
OGE;OKLAHOMA GAS & ELECTRIC CO;Utilities - Regulated;8530.522;998476
ES_old;Energysolutions Inc;Utilities - Regulated;8476.474435;446632
GXP;Great Plains Energy Inc;Utilities - Regulated;6903.310329;447283
SCG;SCANA CORP;Utilities - Regulated;6832.54;190587
IDA;IDACORP INC;Utilities - Regulated;5834.92688;627772
SWX;Southwest Gas Corp;Utilities - Regulated;4852.36647;448826
NJR;NEW JERSEY RESOURCES CORP;Utilities - Regulated;4534.62264;511242
OGS;ONE Gas, Inc.;Utilities - Regulated;4484.69274;351460
SR;SPIRE INC;Utilities - Regulated;4040.28;627776
SJI;SOUTH JERSEY INDUSTRIES INC;Utilities - Regulated;3873.8336;525920
OTTR;Otter Tail Corp;Utilities - Regulated;3394.3152;703658
CWT;CALIFORNIA WATER SERVICE GROUP;Utilities - Regulated;3361.64868;939565
ALE;Allete Inc;Utilities - Regulated;3330.02;445686
AVA;AVISTA CORP;Utilities - Regulated;3145.4246;703252
MGEE;MGE ENERGY INC;Utilities - Regulated;3099.53073;703431
NWE;NORTHWESTERN CORP;Utilities - Regulated;3044.03819;342218
APU;AMERIGAS PARTNERS LP;Utilities - Regulated;2903.450759;723175
SJW;SJW GROUP;Utilities - Regulated;2058.441419;953794
BKH;BLACK HILLS POWER INC;Utilities - Regulated;1846.148661;253495
CWEN;Clearway Energy, Inc.;Utilities - Regulated;1405.95;904225
EE;EL PASO ELECTRIC CO /TX/;Utilities - Regulated;1046.202633;709578
UTL;UNITIL CORP;Utilities - Regulated;906.4;704075
GWRS;Global Water Resources, Inc.;Utilities - Regulated;326.913315;761716
WM;Waste Management Inc.;Waste Management;72441.264;378239
RSG;REPUBLIC SERVICES, INC.;Waste Management;46578.192;101495
CLH;CLEAN HARBORS INC;Waste Management;6426.03574;857873
SRCL;STERICYCLE INC;Waste Management;5069.184;101113
CVA;COVANTA HOLDING CORP;Waste Management;2694.766027;821325
SCHN;SCHNITZER STEEL INDUSTRIES, INC.;Waste Management;1030.31523;951289
YORW;YORK WATER CO;Waste Management;607.316933;998415
RELY;Elah Holdings, Inc.;Waste Management;349.141939;689895
SMED;SHARPS COMPLIANCE CORP;Waste Management;167.8164;179660
PESI;PERMA FIX ENVIRONMENTAL SERVICES INC;Waste Management;70.2992;664574
EEI;ECOLOGY & ENVIRONMENT INC;Waste Management;66.898515;55609
AWX;AVALON HOLDINGS CORP;Waste Management;12.32084;129218
